77.69 28.73
46.45 -98.01 36.89
46.31 -98.06 36.90
46.34 -98.12 36.91
46.28 -98.11 36.92
46.18 -98.03 36.92
46.17 -98.06 36.93
46.16 -98.05 36.94
46.21 -98.10 36.95
46.13 -98.13 36.95
46.28 -98.02 36.96
46.11 -98.06 36.97
46.09 -98.08 36.98
46.03 -98.15 36.99
46.09 -98.19 37.00
46.15 -98.16 37.00
46.07 -98.34 37.01
46.19 -98.26 37.02
45.97 -98.30 37.03
45.97 -98.27 37.03
46.08 -98.40 37.04
46.21 -98.34 37.05
46.22 -98.35 37.05
46.33 -98.25 37.06
46.25 -98.35 37.07
46.23 -98.37 37.08
46.30 -98.31 37.09
46.18 -98.46 37.10
46.27 -98.38 37.11
46.15 -98.51 37.11
46.23 -98.46 37.12
46.19 -98.52 37.13
46.20 -98.53 37.14
46.15 -98.58 37.15
46.23 -98.54 37.15
46.19 -98.60 37.16
46.30 -98.52 37.17
46.24 -98.60 37.18
46.14 -98.72 37.19
46.09 -98.79 37.20
46.10 -98.75 37.21
46.18 -98.65 37.22
46.24 -98.59 37.23
46.27 -98.56 37.23
46.23 -98.65 37.24
46.29 -98.65 37.24
46.33 -98.68 37.25
46.28 -98.87 37.25
46.33 -98.90 37.26
46.42 -98.89 37.27
46.36 -99.04 37.27
46.52 -99.00 37.28
46.66 -98.95 37.28
46.67 -99.05 37.29
46.90 -98.87 37.30
46.78 -99.08 37.30
46.84 -99.08 37.31
46.84 -99.15 37.31
46.82 -99.12 37.32
46.79 -99.05 37.33
46.
